"","date","평균기온","강수량","적설량","풍속","습도","날씨","city"
"1576","2018-04-26",14.5,NA,NA,9,61.8,"구름조금","부산"
"1577","2018-04-27",16,NA,NA,10.1,53.5,"맑음","부산"
"1578","2018-04-28",16.5,NA,NA,12.6,63.9,"맑음","부산"
"1579","2018-04-29",17.1,NA,NA,20.2,66,"맑음","부산"
"1580","2018-04-30",19,NA,NA,18.7,67.6,"구름조금","부산"
"1581","2018-05-01",18.3,0,NA,6.8,68.6,"구름많음","부산"
"1582","2018-05-02",15.2,17,NA,9,91.6,"구름많음","부산"
"1583","2018-05-03",14.2,0,NA,22.7,46.6,"맑음","부산"
"1584","2018-05-04",14.8,NA,NA,24.1,48.1,"맑음","부산"
"1585","2018-05-05",16.9,NA,NA,23.8,59.9,"구름조금","부산"
"1586","2018-05-06",16.2,42,NA,15.1,92.8,"흐림","부산"
"1587","2018-05-07",14.8,30.7,NA,8.3,90.9,"흐림","부산"
"1588","2018-05-08",14.2,NA,NA,16.6,72,"흐림","부산"
"1589","2018-05-09",13.2,NA,NA,12.6,64.9,"구름많음","부산"
"1590","2018-05-10",14.3,NA,NA,10.4,71.5,"맑음","부산"
"1591","2018-05-11",17.1,NA,NA,14.4,57,"구름조금","부산"
"1592","2018-05-12",17.8,2.6,NA,19.8,82.5,"흐림","부산"
"1593","2018-05-13",19.2,18.4,NA,16.2,83.4,"구름조금","부산"
"1594","2018-05-14",20,NA,NA,10.4,60.4,"맑음","부산"
"1595","2018-05-15",21.4,NA,NA,17.3,67.9,"구름조금","부산"
"1596","2018-05-16",20.7,3.8,NA,29.5,94.9,"흐림","부산"
"1597","2018-05-17",20.9,6.6,NA,28.4,96.9,"흐림","부산"
"1598","2018-05-18",16.3,1.9,NA,14.4,91.9,"흐림","부산"
"1599","2018-05-19",14.7,NA,NA,15.5,66,"구름많음","부산"
"1600","2018-05-20",15.4,NA,NA,15.8,66.5,"구름많음","부산"
"1601","2018-05-21",17.2,NA,NA,11.5,71.9,"구름많음","부산"
"1602","2018-05-22",18,4.1,NA,7.2,74.9,"구름조금","부산"
"1603","2018-05-23",18.1,27.6,NA,6.8,77.6,"구름조금","부산"
"1604","2018-05-24",19.4,NA,NA,12.6,57.4,"구름조금","부산"
"1605","2018-05-25",21.1,NA,NA,10.8,51.3,"구름많음","부산"
"1606","2018-05-26",20.5,NA,NA,10.1,52.9,"맑음","부산"
"1607","2018-05-27",20.2,NA,NA,7.6,75.1,"구름많음","부산"
"1608","2018-05-28",19.5,0.6,NA,6.5,84.1,"구름많음","부산"
"1609","2018-05-29",21,NA,NA,6.8,82.9,"구름많음","부산"
"1610","2018-05-30",21.9,0.5,NA,9,79.9,"구름많음","부산"
"1611","2018-05-31",20.2,NA,NA,8.6,68.1,"구름많음","부산"
"1612","2018-06-01",21.6,NA,NA,8.3,54,"맑음","부산"
"1613","2018-06-02",22.9,NA,NA,10.4,60.4,"맑음","부산"
"1614","2018-06-03",21.3,NA,NA,13,71.9,"구름조금","부산"
"1615","2018-06-04",22.2,NA,NA,13.7,68,"구름많음","부산"
"1616","2018-06-05",19.7,5.7,NA,6.8,84.8,"흐림","부산"
"1617","2018-06-06",21.6,NA,NA,9,79.6,"구름조금","부산"
"1618","2018-06-07",21.8,NA,NA,12.6,78.1,"맑음","부산"
"1619","2018-06-08",22.8,NA,NA,10.4,68.9,"구름조금","부산"
"1620","2018-06-09",21.2,NA,NA,13,65.9,"구름조금","부산"
"1621","2018-06-10",19.3,5.2,NA,14.4,77.6,"흐림","부산"
"1622","2018-06-11",17.2,32.9,NA,9.7,86.3,"흐림","부산"
"1623","2018-06-12",18.3,NA,NA,7.2,72.3,"흐림","부산"
"1624","2018-06-13",19.6,NA,NA,8.3,72.4,"구름많음","부산"
"1625","2018-06-14",19.9,NA,NA,12.2,72.9,"구름조금","부산"
"1626","2018-06-15",19.3,NA,NA,12.6,65.3,"구름많음","부산"
"1627","2018-06-16",18.5,NA,NA,11.5,68.5,"구름조금","부산"
"1628","2018-06-17",20.9,NA,NA,7.6,71,"구름많음","부산"
"1629","2018-06-18",22.8,0,NA,7.9,72.6,"구름많음","부산"
"1630","2018-06-19",21.6,6.8,NA,8.6,86.5,"흐림","부산"
"1631","2018-06-20",22.8,0.5,NA,9,73.3,"구름많음","부산"
"1632","2018-06-21",24.7,NA,NA,11.2,55.5,"구름조금","부산"
"1633","2018-06-22",24,NA,NA,5.8,56.5,"구름많음","부산"
"1634","2018-06-23",23,0.9,NA,12.6,68.1,"구름조금","부산"
"1635","2018-06-24",24.7,NA,NA,13.3,67.9,"맑음","부산"
"1636","2018-06-25",23.3,NA,NA,11.9,80.5,"구름조금","부산"
"1637","2018-06-26",22.8,1.5,NA,21.6,93.9,"흐림","부산"
"1638","2018-06-27",23.1,6.7,NA,26.3,91.9,"흐림","부산"
"1639","2018-06-28",21.2,131.1,NA,10.4,97.5,"흐림","부산"
"1640","2018-06-29",22.2,11,NA,10.4,96.5,"흐림","부산"
"1641","2018-06-30",21,74.4,NA,6.8,95.9,"흐림","부산"
"1642","2018-07-01",24.5,13.9,NA,7.9,86.5,"흐림","부산"
"1643","2018-07-02",25.4,2.7,NA,9,86.8,"흐림","부산"
"1644","2018-07-03",22.7,90.9,NA,17.6,95.9,"흐림","부산"
"1645","2018-07-04",25,1.3,NA,13.7,83.4,"구름많음","부산"
"1646","2018-07-05",22.9,5.3,NA,6.1,94.1,"흐림","부산"
"1647","2018-07-06",20.8,2.9,NA,13,89.9,"흐림","부산"
"1648","2018-07-07",20,NA,NA,14.8,76.5,"구름많음","부산"
"1649","2018-07-08",19.7,0,NA,13,80.9,"흐림","부산"
"1650","2018-07-09",20,4,NA,10.1,92.8,"구름많음","부산"
"1651","2018-07-10",24,NA,NA,5.8,85.5,"구름많음","부산"
"1652","2018-07-11",26.6,NA,NA,10.1,78.5,"구름조금","부산"
"1653","2018-07-12",27.4,NA,NA,16.2,78.3,"구름조금","부산"
"1654","2018-07-13",27,NA,NA,10.1,83.4,"맑음","부산"
"1655","2018-07-14",27.6,NA,NA,10.4,79.9,"맑음","부산"
"1656","2018-07-15",27.2,NA,NA,10.4,79.9,"맑음","부산"
"1657","2018-07-16",27.1,NA,NA,9.4,74.9,"맑음","부산"
"1658","2018-07-17",27.6,NA,NA,12.2,70.6,"맑음","부산"
"1659","2018-07-18",28.1,NA,NA,10.1,71.4,"맑음","부산"
"1660","2018-07-19",29.1,NA,NA,7.9,67.1,"맑음","부산"
"1661","2018-07-20",29.6,NA,NA,5.8,65.8,"맑음","부산"
"1662","2018-07-21",29.2,NA,NA,9.4,78.1,"맑음","부산"
"1663","2018-07-22",29.7,NA,NA,10.8,69.3,"구름조금","부산"
"1664","2018-07-23",29.5,NA,NA,14.4,69.8,"구름조금","부산"
"1665","2018-07-24",29.3,NA,NA,16.2,74.8,"맑음","부산"
"1666","2018-07-25",29.6,NA,NA,13.3,74.1,"맑음","부산"
"1667","2018-07-26",30.4,NA,NA,9.4,74.5,"맑음","부산"
"1668","2018-07-27",29.8,NA,NA,7.2,79.5,"구름조금","부산"
"1669","2018-07-28",29.3,NA,NA,9.4,69,"맑음","부산"
"1670","2018-07-29",29.3,1,NA,13,65.4,"구름많음","부산"
"1671","2018-07-30",28.9,0.1,NA,10.8,70,"구름조금","부산"
"1672","2018-07-31",29.8,NA,NA,11.5,62.3,"맑음","부산"
"1673","2018-08-01",30.3,NA,NA,10.1,60.4,"맑음","부산"
"1674","2018-08-02",30,NA,NA,9.7,69,"맑음","부산"
"1675","2018-08-03",29.9,NA,NA,13,69.9,"맑음","부산"
"1676","2018-08-04",30.1,NA,NA,17.6,73.4,"맑음","부산"
"1677","2018-08-05",31.3,NA,NA,11.5,69.5,"맑음","부산"
"1678","2018-08-06",29.9,0,NA,7.9,75.9,"구름많음","부산"
"1679","2018-08-07",28.4,0,NA,10.8,71.8,"구름조금","부산"
"1680","2018-08-08",27.9,NA,NA,9.4,69.6,"맑음","부산"
"1681","2018-08-09",28.4,14.3,NA,9.4,71.5,"구름조금","부산"
"1682","2018-08-10",26.7,0,NA,7.2,81.4,"흐림","부산"
"1683","2018-08-11",27.3,0.7,NA,10.1,77.9,"구름많음","부산"
"1684","2018-08-12",28.8,0,NA,9,78.6,"구름많음","부산"
"1685","2018-08-13",30.9,NA,NA,9.4,66.6,"구름조금","부산"
"1686","2018-08-14",29.9,NA,NA,9,72.9,"구름조금","부산"
"1687","2018-08-15",28.6,23.8,NA,13,79.9,"구름많음","부산"
"1688","2018-08-16",26.2,1.7,NA,11.2,84.1,"흐림","부산"
"1689","2018-08-17",25.2,NA,NA,16.2,58.9,"구름조금","부산"
"1690","2018-08-18",25,NA,NA,10.8,60.1,"구름조금","부산"
"1691","2018-08-19",25.3,NA,NA,7.6,65.6,"맑음","부산"
"1692","2018-08-20",26.2,NA,NA,6.8,69.4,"맑음","부산"
"1693","2018-08-21",28.6,NA,NA,7.9,67.5,"구름조금","부산"
"1694","2018-08-22",29.8,NA,NA,13.7,67,"구름많음","부산"
"1695","2018-08-23",28,2.7,NA,15.5,79,"흐림","부산"
"1696","2018-08-24",26.7,3.1,NA,35.3,83.8,"구름조금","부산"
"1697","2018-08-25",25.7,2.4,NA,13.3,82.6,"구름많음","부산"
"1698","2018-08-26",25.9,24.5,NA,13.3,90.5,"흐림","부산"
"1699","2018-08-27",26,58.1,NA,18.4,92.6,"흐림","부산"
"1700","2018-08-28",27.1,NA,NA,13.7,82.1,"구름조금","부산"
"1701","2018-08-29",27.3,NA,NA,19.1,80,"구름조금","부산"
"1702","2018-08-30",27.5,0.7,NA,19.8,81.6,"구름많음","부산"
"1703","2018-08-31",26,37.7,NA,16.2,83.9,"구름많음","부산"
"1704","2018-09-01",21.6,82.8,NA,10.1,86.4,"구름많음","부산"
"1705","2018-09-02",22.8,3.3,NA,10.1,80.9,"흐림","부산"
"1706","2018-09-03",24.7,57.2,NA,14.4,92.6,"흐림","부산"
"1707","2018-09-04",25.1,0,NA,10.4,76.9,"구름조금","부산"
"1708","2018-09-05",24.3,NA,NA,14.4,67.6,"구름조금","부산"
"1709","2018-09-06",23.8,0,NA,9.7,68.3,"구름많음","부산"
"1710","2018-09-07",21.7,15.6,NA,15.1,86.9,"흐림","부산"
"1711","2018-09-08",21.3,0,NA,8.3,70.9,"흐림","부산"
"1712","2018-09-09",22.3,NA,NA,11.9,68.9,"구름많음","부산"
"1713","2018-09-10",21.5,NA,NA,12.6,61.5,"구름조금","부산"
"1714","2018-09-11",21.2,NA,NA,14,65.1,"구름많음","부산"
"1715","2018-09-12",23.2,NA,NA,11.5,73.3,"구름많음","부산"
"1716","2018-09-13",21.8,8.6,NA,11.2,89.3,"흐림","부산"
"1717","2018-09-14",21.8,47.7,NA,9.7,96.3,"흐림","부산"
"1718","2018-09-15",22.6,1.4,NA,7.6,89.5,"흐림","부산"
"1719","2018-09-16",24.9,NA,NA,10.1,80.1,"구름조금","부산"
"1720","2018-09-17",23.8,NA,NA,7.2,74.6,"구름많음","부산"
"1721","2018-09-18",24,NA,NA,8.3,79.9,"구름조금","부산"
"1722","2018-09-19",23.2,0,NA,7.6,84.4,"구름많음","부산"
"1723","2018-09-20",20.6,11.4,NA,9.7,91.3,"흐림","부산"
"1724","2018-09-21",20.7,27.2,NA,9.4,92.1,"흐림","부산"
"1725","2018-09-22",22.4,NA,NA,9.7,75.8,"구름조금","부산"
"1726","2018-09-23",22.3,NA,NA,8.3,70.1,"구름많음","부산"
"1727","2018-09-24",19.6,NA,NA,10.4,49.9,"구름많음","부산"
"1728","2018-09-25",19.8,NA,NA,10.4,59.8,"맑음","부산"
"1729","2018-09-26",20,2.4,NA,13.7,63.8,"구름많음","부산"
"1730","2018-09-27",19.6,NA,NA,13.3,61,"맑음","부산"
"1731","2018-09-28",19.9,0,NA,11.5,66.4,"구름많음","부산"
"1732","2018-09-29",18,37.1,NA,9.4,90.3,"흐림","부산"
"1733","2018-09-30",19.6,13.7,NA,10.4,71.3,"구름조금","부산"
"1734","2018-10-01",17.9,NA,NA,14.4,52.9,"구름조금","부산"
"1735","2018-10-02",17.3,NA,NA,2.2,65.4,"맑음","부산"
"1736","2018-10-03",18.6,NA,NA,1.1,63.6,"맑음","부산"
"1737","2018-10-04",20.1,1.1,NA,9,71.9,"구름많음","부산"
"1738","2018-10-05",19.5,51.3,NA,10.1,96.6,"흐림","부산"
"1739","2018-10-06",21.6,67.4,NA,22,86,"구름많음","부산"
"1740","2018-10-07",20.8,NA,NA,7.2,72.6,"맑음","부산"
"1741","2018-10-08",18.6,NA,NA,7.2,52.5,"맑음","부산"
"1742","2018-10-09",18.1,0,NA,5.8,63.6,"흐림","부산"
"1743","2018-10-10",17.1,0,NA,7.2,64.1,"흐림","부산"
"1744","2018-10-11",13.3,NA,NA,7.9,44.1,"구름조금","부산"
"1745","2018-10-12",13.9,NA,NA,3.2,55,"맑음","부산"
"1746","2018-10-13",16.1,NA,NA,4.7,63.6,"구름조금","부산"
"1747","2018-10-14",17.1,NA,NA,2.9,61.5,"구름조금","부산"
"1748","2018-10-15",17.2,NA,NA,2.5,57.3,"구름조금","부산"
"1749","2018-10-16",16.1,NA,NA,2.2,67.5,"구름많음","부산"
"1750","2018-10-17",16.5,NA,NA,4.7,67.8,"맑음","부산"
"1751","2018-10-18",15.9,NA,NA,5,55.8,"맑음","부산"
"1752","2018-10-19",15.5,NA,NA,6.5,58.5,"맑음","부산"
"1753","2018-10-20",15.5,NA,NA,1.8,59.5,"맑음","부산"
"1754","2018-10-21",16.2,NA,NA,1.8,58.8,"맑음","부산"
"1755","2018-10-22",17.1,NA,NA,2.2,69.9,"구름많음","부산"
"1756","2018-10-23",18,0,NA,6.5,64.4,"구름조금","부산"
"1757","2018-10-24",15.7,NA,NA,5,57.6,"맑음","부산"
"1758","2018-10-25",16.5,NA,NA,4,60.4,"맑음","부산"
"1759","2018-10-26",15.9,3.9,NA,7.2,76.8,"구름많음","부산"
"1760","2018-10-27",13,NA,NA,13.3,50.3,"맑음","부산"
"1761","2018-10-28",13.8,NA,NA,16.6,56,"맑음","부산"
"1762","2018-10-29",14.4,0,NA,15.1,53.4,"맑음","부산"
"1763","2018-10-30",10.8,NA,NA,10.4,49,"맑음","부산"
"1764","2018-10-31",11.6,NA,NA,10.4,48.3,"맑음","부산"
"1765","2018-11-01",11.5,NA,NA,9.7,51.3,"맑음","부산"
"1766","2018-11-02",13.3,NA,NA,4.3,53.4,"맑음","부산"
"1767","2018-11-03",13.9,NA,NA,4.3,51.6,"맑음","부산"
"1768","2018-11-04",15.3,NA,NA,8.6,47.6,"맑음","부산"
"1769","2018-11-05",15.1,NA,NA,6.8,64.6,"맑음","부산"
"1770","2018-11-06",16.4,NA,NA,7.9,68.6,"맑음","부산"
"1771","2018-11-07",16.9,NA,NA,8.6,69.5,"흐림","부산"
"1772","2018-11-08",16.8,101.2,NA,16.9,91.3,"흐림","부산"
"1773","2018-11-09",14.3,NA,NA,16.2,63.6,"구름조금","부산"
"1774","2018-11-10",14.2,NA,NA,10.1,56.4,"맑음","부산"
"1775","2018-11-11",14.4,1,NA,4.3,66.4,"구름조금","부산"
"1776","2018-11-12",12.6,2.8,NA,7.6,77.3,"구름많음","부산"
"1777","2018-11-13",12.8,0,NA,11.2,71.6,"구름조금","부산"
"1778","2018-11-14",12.7,NA,NA,9,68,"맑음","부산"
"1779","2018-11-15",13.3,NA,NA,5.8,65.6,"맑음","부산"
"1780","2018-11-16",12.7,0,NA,5.8,71,"구름많음","부산"
"1781","2018-11-17",12.4,NA,NA,6.8,57.1,"맑음","부산"
"1782","2018-11-18",10.3,NA,NA,12.6,39.5,"구름많음","부산"
"1783","2018-11-19",11.1,NA,NA,9,40.1,"구름조금","부산"
"1784","2018-11-20",10.2,NA,NA,10.8,42.3,"맑음","부산"
"1785","2018-11-21",10.9,NA,NA,5.8,39.9,"흐림","부산"
"1786","2018-11-22",7.5,NA,NA,11.2,35,"맑음","부산"
"1787","2018-11-23",6.1,NA,NA,7.6,33.8,"맑음","부산"
"1788","2018-11-24",7.7,2.3,NA,5,67.3,"구름조금","부산"
"1789","2018-11-25",9.7,NA,NA,6.5,67.6,"구름조금","부산"
"1790","2018-11-26",11.1,NA,NA,6.5,61.1,"맑음","부산"
"1791","2018-11-27",14,NA,NA,8.3,53.1,"맑음","부산"
"1792","2018-11-28",11.6,NA,NA,6.1,52.1,"맑음","부산"
"1793","2018-11-29",10.4,NA,NA,3.2,41.1,"맑음","부산"
"1794","2018-11-30",11.4,NA,NA,6.5,46.8,"맑음","부산"
"1795","2018-12-01",10.4,NA,NA,7.6,49.9,"구름많음","부산"
"1796","2018-12-02",14.1,0,NA,7.6,69,"구름조금","부산"
"1797","2018-12-03",16.8,17.2,NA,9.7,94.3,"구름많음","부산"
"1798","2018-12-04",14.6,27.9,NA,7.2,78.1,"흐림","부산"
"1799","2018-12-05",9.7,NA,NA,9.4,49.1,"구름조금","부산"
"1800","2018-12-06",7.3,3.1,NA,11.2,72.3,"흐림","부산"
"1801","2018-12-07",0.5,NA,NA,10.1,39.5,"흐림","부산"
"1802","2018-12-08",-1.9,NA,NA,8.3,39.5,"맑음","부산"
"1803","2018-12-09",-0.5,NA,NA,11.9,29.3,"구름조금","부산"
"1804","2018-12-10",4,NA,NA,7.2,36.5,"맑음","부산"
"1805","2018-12-11",5.8,2.8,NA,12.6,83.3,"흐림","부산"
"1806","2018-12-12",2.9,NA,NA,13,46.5,"맑음","부산"
"1807","2018-12-13",3.2,NA,NA,13,44.9,"맑음","부산"
"1808","2018-12-14",1.2,NA,NA,15.5,35.5,"맑음","부산"
"1809","2018-12-15",4,NA,NA,6.5,36.6,"맑음","부산"
"1810","2018-12-16",4.7,4.4,NA,8.6,66.9,"구름많음","부산"
"1811","2018-12-17",5.9,NA,NA,13.3,51.8,"맑음","부산"
"1812","2018-12-18",5.6,NA,NA,7.9,50.4,"맑음","부산"
"1813","2018-12-19",9.6,NA,NA,16.9,55.4,"구름조금","부산"
"1814","2018-12-20",10.3,NA,NA,6.5,59.8,"구름많음","부산"
"1815","2018-12-21",11.9,NA,NA,5.8,71,"맑음","부산"
"1816","2018-12-22",12.5,0,NA,5.8,62.1,"구름조금","부산"
"1817","2018-12-23",8.8,3.6,NA,8.3,52.6,"구름조금","부산"
"1818","2018-12-24",3.9,NA,NA,14.4,25.6,"맑음","부산"
"1819","2018-12-25",5,NA,NA,11.5,27.8,"구름많음","부산"
"1820","2018-12-26",6.9,0,NA,10.1,39.3,"구름많음","부산"
"1821","2018-12-27",0.5,NA,NA,11.5,17,"맑음","부산"
"1822","2018-12-28",-3.5,NA,NA,14.8,27.4,"맑음","부산"
"1823","2018-12-29",-2.2,NA,NA,16.6,26.3,"맑음","부산"
"1824","2018-12-30",-0.7,NA,NA,12.6,30.4,"맑음","부산"
"1825","2018-12-31",3.9,0,NA,8.6,36.5,"구름많음","부산"
"1826","2019-01-01",1,NA,NA,15.1,41.9,"맑음","부산"
"1827","2019-01-02",1.2,NA,NA,11.5,34.6,"맑음","부산"
"1828","2019-01-03",3,NA,NA,12.6,22,"맑음","부산"
"1829","2019-01-04",5,NA,NA,11.2,22.3,"구름조금","부산"
"1830","2019-01-05",5.5,NA,NA,10.4,31.8,"구름조금","부산"
"1831","2019-01-06",4.4,NA,NA,7.6,30.5,"구름조금","부산"
"1832","2019-01-07",4.4,NA,NA,12.6,22.8,"맑음","부산"
"1833","2019-01-08",3.2,NA,NA,10.8,35.5,"구름조금","부산"
"1834","2019-01-09",2.3,NA,NA,10.8,36.8,"구름조금","부산"
"1835","2019-01-10",4.8,NA,NA,11.9,35.1,"구름조금","부산"
"1836","2019-01-11",6.2,NA,NA,9.4,54.9,"구름조금","부산"
"1837","2019-01-12",6.2,0.7,NA,11.5,78.8,"구름많음","부산"
"1838","2019-01-13",6.8,NA,NA,9,56.1,"맑음","부산"
"1839","2019-01-14",7.3,NA,NA,5.4,43.8,"구름조금","부산"
"1840","2019-01-15",5.6,NA,NA,11.9,42.3,"구름많음","부산"
"1841","2019-01-16",0,NA,NA,12.6,28.9,"맑음","부산"
"1842","2019-01-17",2.4,NA,NA,11.9,43.5,"맑음","부산"
"1843","2019-01-18",5.5,NA,NA,11.2,30.4,"맑음","부산"
"1844","2019-01-19",7.5,0.5,NA,9,49.1,"구름많음","부산"
"1845","2019-01-20",5.5,0.2,NA,11.2,46.1,"맑음","부산"
"1846","2019-01-21",2.8,NA,NA,13,34.6,"맑음","부산"
"1847","2019-01-22",5.5,NA,NA,9.7,43.8,"맑음","부산"
"1848","2019-01-23",6.5,NA,NA,11.9,44.3,"맑음","부산"
"1849","2019-01-24",5.7,NA,NA,9.4,30,"맑음","부산"
"1850","2019-01-25",4.2,NA,NA,11.2,25.1,"구름조금","부산"
"1851","2019-01-26",1,NA,NA,15.1,25,"맑음","부산"
"1852","2019-01-27",3.9,NA,NA,13.3,29.1,"맑음","부산"
"1853","2019-01-28",5.3,NA,NA,16.2,37.4,"맑음","부산"
"1854","2019-01-29",5.2,NA,NA,6.1,46,"맑음","부산"
"1855","2019-01-30",8.6,NA,NA,11.9,35.9,"구름많음","부산"
"1856","2019-01-31",2.2,11.3,0.2,13.3,73.4,"구름많음","부산"
"1857","2019-02-01",0.4,NA,NA,15.1,51.5,"맑음","부산"
"1858","2019-02-02",4.2,NA,NA,11.5,55.1,"맑음","부산"
"1859","2019-02-03",11.6,21.4,NA,17.3,84.9,"흐림","부산"
"1860","2019-02-04",6.8,NA,NA,11.9,28.5,"구름조금","부산"
"1861","2019-02-05",8,NA,NA,7.6,40.4,"맑음","부산"
"1862","2019-02-06",10.5,NA,NA,10.8,45.6,"구름조금","부산"
"1863","2019-02-07",8.3,0,NA,13.7,45,"구름많음","부산"
"1864","2019-02-08",3.2,NA,NA,11.5,40,"구름조금","부산"
"1865","2019-02-09",2.5,NA,NA,12.2,28.5,"구름많음","부산"
"1866","2019-02-10",4,0,NA,8.6,48,"구름많음","부산"
"1867","2019-02-11",2.9,NA,NA,11.5,29.9,"구름조금","부산"
"1868","2019-02-12",4,NA,NA,13,33.1,"구름조금","부산"
"1869","2019-02-13",4.6,NA,NA,11.2,31.8,"맑음","부산"
"1870","2019-02-14",5.2,NA,NA,9.7,54.5,"구름조금","부산"
"1871","2019-02-15",6.3,1.3,NA,10.8,62.9,"구름많음","부산"
"1872","2019-02-16",3.2,NA,NA,11.9,42.8,"구름조금","부산"
"1873","2019-02-17",3.2,NA,NA,10.4,30.9,"맑음","부산"
"1874","2019-02-18",6.5,0,NA,8.3,28.3,"흐림","부산"
"1875","2019-02-19",7.1,28.8,NA,9.4,89.9,"구름많음","부산"
"1876","2019-02-20",5.6,NA,NA,11.2,54.3,"맑음","부산"
"1877","2019-02-21",6.9,NA,NA,7.9,56.5,"구름조금","부산"
"1878","2019-02-22",9,NA,NA,6.1,60.1,"구름많음","부산"
"1879","2019-02-23",9.2,NA,NA,11.9,55.1,"구름많음","부산"
"1880","2019-02-24",9,NA,NA,9.7,54.3,"맑음","부산"
"1881","2019-02-25",10.8,NA,NA,9,50.6,"맑음","부산"
"1882","2019-02-26",10.9,NA,NA,5.8,57.5,"구름조금","부산"
"1883","2019-02-27",10.4,0,NA,7.9,62.5,"흐림","부산"
"1884","2019-02-28",10.6,0,NA,7.6,63.3,"구름많음","부산"
"1885","2019-03-01",10.6,NA,NA,7.2,47.9,"구름조금","부산"
"1886","2019-03-02",10.7,NA,NA,8.6,54.5,"구름조금","부산"
"1887","2019-03-03",11.5,NA,NA,10.1,52.8,"흐림","부산"
"1888","2019-03-04",11.4,0,NA,9,52.6,"구름조금","부산"
"1889","2019-03-05",12,NA,NA,10.4,54.8,"구름많음","부산"
"1890","2019-03-06",10.7,1.1,NA,6.1,67.3,"구름많음","부산"
"1891","2019-03-07",9.7,NA,NA,8.6,58.4,"구름조금","부산"
"1892","2019-03-08",10.5,NA,NA,11.5,61.9,"맑음","부산"
"1893","2019-03-09",11.8,NA,NA,13.7,58,"구름조금","부산"
"1894","2019-03-10",8.4,29.7,NA,13,88.1,"흐림","부산"
"1895","2019-03-11",9.8,0,NA,15.8,60.3,"구름조금","부산"
"1896","2019-03-12",9.4,0.1,NA,16.9,53.1,"맑음","부산"
"1897","2019-03-13",5.5,NA,NA,17.6,30.6,"맑음","부산"
"1898","2019-03-14",8,NA,NA,13.7,31.9,"맑음","부산"
"1899","2019-03-15",8.2,4,NA,15.8,55.8,"구름조금","부산"
"1900","2019-03-16",7.7,NA,NA,15.8,56.3,"맑음","부산"
"1901","2019-03-17",9.9,NA,NA,10.8,47.6,"맑음","부산"
"1902","2019-03-18",11.5,NA,NA,14.4,58.4,"구름많음","부산"
"1903","2019-03-19",13.9,NA,NA,10.8,49,"맑음","부산"
"1904","2019-03-20",13.8,33.7,NA,10.1,70,"흐림","부산"
"1905","2019-03-21",15.6,5.7,NA,19.1,63.9,"구름많음","부산"
"1906","2019-03-22",9.4,NA,NA,12.2,48.4,"구름조금","부산"
"1907","2019-03-23",7,NA,NA,14,36.9,"구름조금","부산"
"1908","2019-03-24",6.9,NA,NA,16.6,44.8,"맑음","부산"
"1909","2019-03-25",8.7,NA,NA,15.5,41.6,"구름많음","부산"
"1910","2019-03-26",13.6,NA,NA,10.1,44.8,"맑음","부산"
"1911","2019-03-27",14.8,NA,NA,25.9,48.5,"구름조금","부산"
"1912","2019-03-28",12.8,NA,NA,10.1,67.4,"구름많음","부산"
"1913","2019-03-29",13.9,NA,NA,10.4,73.4,"구름많음","부산"
"1914","2019-03-30",11.6,1.1,NA,14.4,61.8,"구름조금","부산"
"1915","2019-03-31",7.7,NA,NA,17.6,37.6,"맑음","부산"
"1916","2019-04-01",7.7,NA,NA,9.7,31,"맑음","부산"
"1917","2019-04-02",9.4,NA,NA,13,39.1,"맑음","부산"
"1918","2019-04-03",9.8,NA,NA,15.1,32,"맑음","부산"
"1919","2019-04-04",12.1,NA,NA,15.5,32.9,"맑음","부산"
"1920","2019-04-05",13.9,NA,NA,20.9,48.4,"맑음","부산"
"1921","2019-04-06",14.4,NA,NA,9.7,59,"맑음","부산"
"1922","2019-04-07",12.4,13.2,NA,7.6,76.4,"구름많음","부산"
"1923","2019-04-08",13.1,NA,NA,11.2,65.1,"구름조금","부산"
"1924","2019-04-09",11.2,8.3,NA,16.2,59.1,"구름많음","부산"
"1925","2019-04-10",9.7,6.9,NA,14.4,74.4,"흐림","부산"
"1926","2019-04-11",10.2,NA,NA,8.3,61.3,"구름많음","부산"
"1927","2019-04-12",11.8,2.5,NA,9.4,59.1,"구름조금","부산"
"1928","2019-04-13",13.5,NA,NA,10.8,51,"구름조금","부산"
"1929","2019-04-14",13.3,0,NA,15.8,50.9,"구름많음","부산"
"1930","2019-04-15",12.7,NA,NA,13,40.3,"맑음","부산"
"1931","2019-04-16",16,NA,NA,8.3,37,"구름조금","부산"
"1932","2019-04-17",18,NA,NA,14,43.5,"구름조금","부산"
"1933","2019-04-18",16.4,NA,NA,18.7,60.8,"맑음","부산"
"1934","2019-04-19",13.8,NA,NA,11.9,61.4,"구름많음","부산"
"1935","2019-04-20",14.4,NA,NA,10.4,61,"맑음","부산"
"1936","2019-04-21",17.2,NA,NA,9,65.4,"구름많음","부산"
